Ticker,Description,Sector,Upcoming Earnings Date,Yearly Performance,Market Capitalization,Recent Earnings Date,Shares Float,6-Month Performance,Average Volume (10 day),Price,Average Day Range (14),Exponential Moving Average (20),Simple Moving Average (50),"MACD Level (12, 26)","MACD Signal (12, 26)",Simple Moving Average (200),1-Month High,3-Month High,52 Week High,3-Month Low,6-Month High,6-Month Low,52 Week Low,1-Month Low,3-Month Performance,"Change 1W, %","Change 1M, %",Change %
UNP,Union Pacific Corporation,Transportation,2025-04-17,-5.298759864712524,143419777799.2201,2025-01-23,608095012.72,-4.985052920740085,2651217.5,235.2,4.373128571428566,239.52624901426836,242.23819999999975,-2.472974753803726,-1.5751353587165238,238.82442499999996,251.26,256.84,258.07,222.5,256.84,221.86,218.55,231.34,3.280200237122908,0.5643919958953281,-4.6576675179374964,0.5643919958953281
SYK,Stryker Corporation,Health Technology,2025-04-30,5.902492855323832,142813616126.7807,2025-01-28,356949220.287,3.03088696801189,1653396.1,374.27,8.295242857143535,377.112121103961,383.7512000000001,-3.550300579262114,-3.41979345592831,363.22684999999984,398,406.19,406.19,351.85,406.19,343.95,314.93,361.03,1.6264798522863064,0.8514995553878817,-3.0865636085864514,0.8514995553878817
SHOP,Shopify Inc.,Technology Services,2025-05-07,38.52199264799087,141498002437.9881,2025-02-11,1211862067.2504,36.37838512417323,9515251.2,109.28,5.015276285714322,103.32750387527828,109.68019999999987,-2.8958829432385613,-4.2397634911710345,88.84994999999998,117.03,129.38,129.38,89.1,129.38,77.1201,48.56,89.1,-0.31470923603192597,4.86517608674792,-2.4285714285714275,4.86517608674792
C,"Citigroup, Inc.",Finance,2025-04-15,21.297509829619933,139355135430.24673,2025-01-15,1876410001.1999998,21.138743455497398,15882532.9,74.04,2.0424928571428893,72.69936223388453,77.07209999999999,-1.7069583199571952,-2.2066559165389417,67.60827500000006,80.69,84.74,84.74,66.05,84.74,60.86,53.51,66.05,5.620542082738962,2.8619060850236204,-7.3921200750469,2.8619060850236204
CMCSA,Comcast Corporation,Consumer Services,2025-04-24,-15.06149918774658,138385432435.3796,2025-01-30,3743821171.2000003,-11.380145278450353,27824073.599999975,36.6,0.9058285714286853,36.00889515500487,35.85340000000005,0.11530766007882676,-0.009099930281541345,39.064325000000075,37.975,38.455,45.31,32.5,45.31,32.5,32.5,34.65,-3.3025099075297226,-0.4081632653061186,2.006688963210699,-0.4081632653061186
HON,Honeywell International Inc.,Electronic Technology,2025-04-24,5.126042080190544,137441447022.84744,2025-02-06,648062140.416,2.740058195926288,4548325.399999994,211.85,3.7128142857138755,210.61042420547676,214.1172000000001,-0.9271871645462681,-1.4045582548517466,213.7478250000003,218.4742,232.01,242.77,201.54,242.77,201.54,189.75,204.73,-6.529891903816462,0.8233390443556015,-0.4885151956409376,0.8233390443556015
BA,Boeing Company (The),Electronic Technology,2025-04-23,-4.158940397350991,136110511916.45273,2025-01-28,751256063.352,15.650172612197942,9528890.5,180.9,5.856714285714332,168.7639529897191,172.88630000000003,-0.08253189250726223,-2.788977815290875,168.05072500000068,184.4,188.66,196.95,145.45,188.66,137.03,137.03,145.45,1.8065169677528325,1.5664477008590152,3.590448376567606,1.5664477008590152
TJX,"TJX Companies, Inc. (The)",Retail Trade,2025-05-21,21.015885864616003,134449295074.80191,2025-02-26,1122728944.32,1.4418999151823482,5839160.2,119.6,2.3479500000001536,118.3759745475534,121.57520000000017,-1.6908416495163863,-1.867448796944428,117.58154999999995,127.58,127.58,128,112.1,128,111.22,92.35,112.1,-1.9591769817198137,2.9968997588701254,-4.135941006732936,2.9968997588701254
GILD,"Gilead Sciences, Inc.",Health Technology,2025-04-24,45.99917931883463,132928228683.6909,2025-02-11,1242881716.3000002,27.169833799964245,11295153,106.74,2.6331428571427864,109.79181007299586,103.69239999999998,0.7526945335868334,2.360222692970173,87.07025,119.96,119.96,119.96,88.57,119.96,81.8298,62.07,104.7,14.774193548387093,-0.3175196115054197,-6.622342752165171,-0.3175196115054197
LOW,"Lowe's Companies, Inc.",Retail Trade,2025-05-21,-10.814536820740631,131501348427.0811,2025-02-26,564088173.25,-12.496712380236707,2932683.2,232.89,5.545192857142695,234.1673170478955,247.35699999999997,-6.126328690916523,-6.231015168957592,249.9021499999998,252.95,269.1867,287.01,220.167,287.01,220.167,211.8,220.167,-6.08516815872248,2.5630862729554735,-6.33445945945946,2.5630862729554735
VRTX,Vertex Pharmaceuticals Incorporated,Health Technology,2025-04-30,22.499102333931777,131409659692.69806,2025-02-10,256020913.95000002,10.505517286056714,1399708,511.74,13.783671428570585,496.30776830309543,468.6970000000003,11.85071224348917,11.78579070647469,469.8855999999996,519.68,519.68,519.88,397.245,519.88,377.85,377.85,473.51,27.447513261773725,1.6971383147853778,6.659163383980489,1.6971383147853778
DE,Deere & Company,Producer Manufacturing,2025-05-16,20.450724019374093,130267832828.74591,2025-02-13,251262053.328,16.258114523786457,1191440.1,479.96,13.075107142857178,477.6615030468754,472.19339999999954,1.1901714599382558,2.068085142710712,415.7183000000005,504.98,515.05,515.05,403.01,515.05,387.03,340.2001,447.65,11.460486286895327,1.5938869250470913,-0.17263254227418226,1.5938869250470913
COP,ConocoPhillips,Energy Minerals,2025-05-01,-17.288547146904087,129893018081.49852,2025-02-06,1269736289.1499999,-5.815668202764979,14178656.800000006,102.19,2.3493000000001274,98.38741191805693,99.2624,1.01256212902193,-0.09398910316558673,106.00784999999996,102.96,106.17,135.18,86.81,116.08,86.81,86.81,86.81,5.8963730569948165,0.26491365777079673,3.0660615229450245,0.26491365777079673
AMAT,"Applied Materials, Inc.",Producer Manufacturing,2025-05-15,-25.686304602221504,125887706741.32593,2025-02-13,810368463.0090001,-20.656459624148706,6778309,154.95,4.363749428571282,156.857639634463,169.62340000000003,-4.473788555829088,-5.451135402874856,190.20572499999997,175.23,200.55,255.89,145.37,215.7,145.37,145.37,145.37,-7.4538613151765025,1.8603733894293872,-1.9738090719301604,1.8603733894293872
ARM,Arm Holdings plc,Electronic Technology,2025-05-07,-6.696061579852035,125499779678,2025-02-05,1049289674.0000001,-12.875087229588289,4193016.8,124.85,5.556414285714382,124.84460751521631,141.88519999999994,-6.5386214010240025,-7.9048653616206135,142.72827500000005,145.6117,182.88,188.75,109.9,182.88,109.9,85.61,109.9,-2.0477012396045815,4.854287393969934,-5.194016250284762,4.854287393969934
FI,"Fiserv, Inc.",Finance,2025-04-29,41.71884984025559,124488272007.72054,2025-02-05,556945184.429,24.94507351698496,2979361.5,221.79,5.12727142857139,220.51533386476365,220.12269999999998,-1.3326054886221925,-1.3016677125435745,190.98692500000007,238.59,238.59,238.59,199.5201,238.59,175.98,145.98,207.54,7.518906340895866,1.6965472969874769,-5.897577326148757,1.6965472969874769
BMY,Bristol-Myers Squibb Company,Health Technology,2025-04-24,18.199419167473376,123889497695.96854,2025-02-06,2027680464.07,19.12195121951219,12432485.5,61.05,1.508807142857144,59.81413915522372,58.30119999999999,0.765247078917163,0.7645739595071946,52.43124999999995,63.33,63.33,63.33,53.54,63.33,49.715,39.35,55.95,6.3403588225047915,-0.03274930407729348,2.3985239852398523,-0.03274930407729348
PANW,"Palo Alto Networks, Inc.",Technology Services,2025-05-21,27.082043875937003,122349459403.39195,2025-02-13,654850667.1,7.614361005153882,4360172.999999991,184.79,5.354892857142943,184.36902309551166,186.207,-1.432985443044231,-1.9142339475449233,178.78434999999982,193.66,208.39,208.39,166.21,208.39,164.125,132.5,172.6216,-1.6760668298393135,1.3547608600263268,-2.9617182166675495,1.3547608600263268
ADP,"Automatic Data Processing, Inc.",Technology Services,2025-04-30,18.970664331489075,121609649499.03047,2025-01-29,406327013.47300005,8.152409900130255,1992869.9,298.89,5.598814285714354,300.4748783106478,302.71460000000076,-2.7171283847338827,-2.157617541839379,282.0091249999999,322.84,322.84,322.84,285.48,322.84,272.1801,231.27,289.2,1.9406548431105042,1.2088581877285633,-5.168475157053119,1.2088581877285633
SPOT,Spotify Technology S.A.,Technology Services,2025-04-23,133.13671061762668,121416044931.67297,2025-02-04,149684050.042948,60.06087877183696,2784929.6,604.71,29.157192857142377,577.6277539014402,566.2386,4.481504737842215,-0.18731759371335754,423.3844999999999,626.56,652.6279,652.6279,443.21,652.6279,362.31,257.56,483.65,32.37380149730748,0.795079507950792,-0.5427542310159298,0.795079507950792
ETN,"Eaton Corporation, PLC",Producer Manufacturing,2025-05-06,-3.8389483377258538,118643439614.04657,2025-01-31,390866364.224,-7.757911729767606,3751283.6,302.84,9.505799999999965,294.5742097421663,311.15120000000024,-3.197510619206014,-6.468391452062597,323.70835000000005,304.54,378,379.99,267.63,379.99,267.63,255.65,267.63,-10.582260540923595,2.5047386948280455,3.245602072821486,2.5047386948280455
CB,Chubb Limited,Finance,2025-04-29,13.577552611067798,116696093329.68796,2025-01-28,398448379.552,-0.020583190394511928,2201167.1,291.44,5.578271428571554,287.9108547874608,276.83179999999965,5.089237423314955,5.201188048266479,276.9109999999999,299.33,299.33,302.048,252.1604,302.048,252.1604,238.85,268.555,5.874232571656925,0.0034313557286452683,2.08771192377749,0.0034313557286452683
MDT,Medtronic plc.,Health Technology,2025-05-21,7.682198327359609,115595644125.39423,2025-02-18,1281026602.8000002,-0.044360652101592825,9022691.7,90.13,1.678635714285761,91.68526982443049,90.4428,0.25073035828174284,0.7319427292442223,86.14879999999995,96.25,96.25,96.25,79.29,96.25,79.29,75.96,89.12,10.861008610086099,-0.22141038414701963,-2.05390132579874,-0.22141038414701963
APP,Applovin Corporation,Technology Services,2025-05-07,371.83333333333337,115490607693.1482,2025-02-12,212583538.44,162.65656409463432,9438969.8,339.72,23.83881428571425,314.97848866089083,349.9420000000001,-15.022600522570656,-21.720359914469476,212.950225,426.49,525.15,525.15,234.56,525.15,125.62,60.67,234.56,-1.5304347826086877,8.180747062382594,4.291766439491624,8.180747062382594
MMC,"Marsh & McLennan Companies, Inc.",Finance,2025-04-17,13.766183387480005,115229185455.6918,2025-01-30,490660496.502,4.554367201426024,1943900.4,234.62,3.258735714284171,232.56029000425104,227.1081999999998,1.2823366355663097,1.8357699766232016,222.00764999999973,241.8428,241.8428,241.8428,207.21,241.8428,207.21,196.17,228.24,10.290039016593811,0.9943609831690424,-1.3538513286242848,0.9943609831690424
ANET,"Arista Networks, Inc.",Electronic Technology,2025-05-05,15.524752475247531,110360842138.81631,2025-02-18,1035201702.0799999,-9.016713019520182,9355833.3,87.51,3.0928571428570706,87.6272992112497,102.07659999999989,-5.0004318219856,-6.268813138828653,96.085825,98.1074,133.575,133.575,76,133.575,76,60.08,76,-22.5575221238938,5.268856008661145,-5.953788285867804,5.268856008661145
SBUX,Starbucks Corporation,Consumer Services,2025-05-06,4.338347503815134,108728349994.86516,2025-01-28,1133632743.6,1.5489072777424078,8576185.9,95.72,2.916607142856776,102.25494584670606,105.01230000000014,-3.087592498623664,-2.0997419822868078,93.78820000000027,117.46,117.46,117.46,89.37,117.46,86.3,71.55,95.63,9.519450800915324,-1.390748944060981,-17.347379328210003,-1.390748944060981
KKR,KKR & Co. Inc.,Finance,2025-05-06,19.97835923667126,108339919499.74379,2025-02-04,676505285.365,-7.933272946859897,5962682.4,121.97,5.076721428571375,121.17033336307728,138.36839999999992,-6.131368767715443,-7.691271024273523,132.24275000000006,138.87,170.4,170.4,105.29,170.4,105.29,91.92,105.29,-18.621563917800906,4.695278969957081,-10.044988568478505,4.695278969957081
MELI,"MercadoLibre, Inc.",Retail Trade,2025-05-08,37.05194888589225,108203918115.29573,2025-02-20,47004347.897,1.7719285697255729,448532.8,2134.31,77.71797142857122,2058.642914582839,1996.5357999999997,15.930405191413229,13.067814606945065,1905.689950000003,2318.755,2374.54,2374.54,1693.01,2374.54,1646,1324.99,1896,23.37052023121387,1.8632443551427722,0.5862753137562648,1.8632443551427722
MU,"Micron Technology, Inc.",Electronic Technology,2025-06-25,-11.31643948403623,108007822954.37498,2025-03-20,1109226427.71,2.952421410365337,26900277.8,96.94,4.0798500000000075,96.84569002587676,96.64400000000006,0.9735772246864087,0.49396002478286105,104.37172499999991,104.69,110.67,157.535,84.09,114.8,83.54,83.54,85.76,8.2161196695691,2.343749999999999,3.5351917120581033,2.343749999999999
ADI,"Analog Devices, Inc.",Electronic Technology,2025-05-21,8.730605765784224,105315640695.71213,2025-02-19,494540645.456,-5.247657295850063,3243122.8,212.34,5.860142857142705,214.11885316092722,216.99120000000065,-3.5994135827136517,-2.400472832967731,222.25984999999974,240.64,247.1,247.1,200.8,247.1,200.8,182.57,201.28,-1.6671297582661824,3.8845401174168286,-7.702338520385986,3.8845401174168286
INTC,Intel Corporation,Electronic Technology,2025-04-24,-42.67455621301775,104872600989.36603,2025-01-30,4327207150,6.228070175438589,123053911.1,24.22,1.0632071428571805,23.222509779408696,21.914800000000056,0.643328392400349,0.45350940406534856,23.796800000000072,26.41,27.55,45.41,18.73,27.55,18.73,18.51,19.29,19.782393669634025,-0.1648804616653038,2.0648967551622355,-0.1648804616653038
LMT,Lockheed Martin Corporation,Electronic Technology,2025-04-22,-2.1417322834645627,102388165988.79851,2025-01-28,235205223.55200002,-25.204622051035138,1899609.6,434.98,13.826957142856656,457.59169006219787,460.770599999999,-0.920132320346454,1.2289017046820714,512.7716999999992,494.2,509.5499,618.95,419.7,618.95,419.7,419.7,424.3,-10.508990659589347,-1.0734591767113875,-3.417190310189397,-1.0734591767113875
ICE,Intercontinental Exchange Inc.,Finance,2025-05-01,26.763110307414106,100692494932.38863,2025-02-06,570437899.605,10.282549870996164,3239472.1,175.25,2.6691142857142722,171.18503580029494,164.32779999999985,2.562790393502297,2.483162905382053,156.37890000000007,176.16,176.16,176.16,142.29,176.16,142.29,124.34,167.295,16.708843899840176,0.4931475428637042,1.1660797783293946,0.4931475428637042
LRCX,Lam Research Corporation,Producer Manufacturing,2025-04-23,-20.802234069560804,100112793555.43036,2025-01-29,1277798808.4399998,-1.1533586818758057,11219081.299999988,77.99,2.6147142857141716,77.89364478653447,79.41859999999996,-0.7798822767912554,-0.8839846937845712,82.61767500000002,86.71,91.72,113,71.27,91.72,68.87,68.87,72.45,5.299399176399105,2.834915611814335,1.6288767266093302,2.834915611814335
NKE,"Nike, Inc.",Consumer Non-Durables,2025-06-26,-28.1901006979594,99678987769.11201,2025-03-20,1161229794.3999999,-23.2896983494593,21235738.9,67.39,2.1589142857141184,73.53942777586131,74.59219999999979,-1.713651527255962,-0.7430392636271747,78.68124999999993,82.44,82.44,98.04,65.1701,90.62,65.1701,65.1701,65.1701,-12.19543973941368,-0.8095378274948443,-15.158000755382103,-0.8095378274948443
UPS,"United Parcel Service, Inc.",Transportation,2025-04-29,-27.00453857791225,98913115747.80365,2025-01-30,739717146.712,-10.606762389995366,6333103.5,115.8,2.3749000000001104,117.38226728566569,119.98260000000002,-0.7548141602356964,-0.6941723221573615,128.85280000000003,123.7,136.99,157.99,109.4,145.01,109.4,109.4,112.46,-7.515374171392059,0.6081668114682909,-2.7136016130387333,0.6081668114682909
SO,Southern Company (The),Utilities,2025-04-24,26.44757433489826,97483784298.28111,2025-02-20,1094540592,-1.4087631724903051,4501808.599999998,88.88,1.7354857142856872,89.27855176735955,86.69300000000013,0.7469570881037271,1.066196120650997,85.79669999999999,93.48,93.48,94.45,80.46,94.45,80.46,67.53,87.09,7.0069829039248654,-0.5371530886302641,-1.0134758881835513,-0.5371530886302641
MO,"Altria Group, Inc.",Consumer Non-Durables,2025-04-29,31.29127761329994,97466639873.8151,2025-01-30,1688081743.5,12.072317262830484,11631159.800000008,57.65,0.994466285714239,57.18155553416992,54.48530000000002,1.012348703112032,1.177855988462356,52.04402500000006,59.67,59.67,59.67,50.08,59.67,48.86,40.65,54.57,7.515852293920181,0.08680555555555061,3.2229185317815525,0.08680555555555061
ELV,"Elevance Health, Inc.",Health Services,2025-04-16,-17.43869209809264,97131538981.75896,2025-01-23,226899796.872,-19.314447592067985,1882735.1,427.23,10.01070714285737,415.92377526946905,401.0416000000003,9.887419853226334,8.297393495294152,460.1103499999995,438.14,438.14,567.26,364.615,528.52,362.21,362.21,378.615,15.95331795358937,0.00936351506355965,7.647147752469266,0.00936351506355965
KLAC,KLA Corporation,Electronic Technology,2025-04-24,3.0151607377942713,96705672707.4186,2025-01-30,132652853.106,-4.610040634421282,1051187.8,727.73,22.33740714285625,712.229429569559,727.5750000000006,-2.880781598933595,-6.283654323770277,735.1855499999995,763.03,794,896.32,626.6,832.9987,609.4,609.4,653.7392,12.81761103790405,3.00641198035358,2.664917329721797,3.00641198035358
GEV,GE Vernova Inc.,Producer Manufacturing,2025-04-23,198.75652173913045,94791221640.17929,2025-01-22,275743772.46756,33.63282769350445,3735087.8,343.57,16.901185714285475,325.4498496543485,351.16070000000013,-3.36216749253731,-9.912978065474922,272.928975,349.62,447.5,447.5,266.47,447.5,247.07,115,266.47,-1.0512067277230672,2.9053224308862693,2.5031326451458877,2.9053224308862693
CME,CME Group Inc.,Finance,2025-04-23,21.618871415356157,94759033446.16371,2025-02-12,359245884.14,20.327658795533583,3308399.1,262.94,5.161328571428726,258.42363108202625,246.77600000000007,5.083293168025364,5.044276568584492,223.98294999999996,267.91,267.91,267.91,224.62,267.91,213.94,190.7,247.08,10.446507329776958,-0.15568634896526484,3.613508294912711,-0.15568634896526484
CRWD,"CrowdStrike Holdings, Inc.",Technology Services,2025-05-29,13.703353370152248,92367551848.2893,2025-03-04,238183148.68400002,28.496551724137923,4883820.2,372.64,19.272914285714478,367.95626233547773,384.7936999999996,-7.5572223370628535,-10.725209624539918,334.4867249999998,406.53,455.59,455.59,303.79,455.59,272.6701,200.81,303.79,3.204364804608523,2.871024734982326,-4.367910486064784,2.871024734982326
